Ad01g00050	44.13943355119826
Ad01g00112	52.80764635603345
Ad01g00148	43.55345911949686
Ad01g00182	42.292292292292295
Ad01g00214	41.34134134134134
Ad01g00217	48.97435897435897
Ad01g00619	52.57048092868988
Ad01g00753	50.85910652920962
Ad01g00781	40.303030303030305
Ad01g00784	38.88360291785601
Ad01g00788	46.89655172413793
Ad01g00834	38.333333333333336
Ad01g00836	41.59779614325069
Ad01g00867	37.7831715210356
Ad01g01156	59.634317862165965
Ad01g01183	48.705882352941174
Ad01g01370	45.535026943802926
Ad01g01837	42.51592356687898
Ad01g02399	42.29390681003584
Ad01g02766	40.0726392251816
Ad01g02784	45.05021520803443
Ad01g02791	43.26086956521739
Ad01g02826	43.159486016628875
Ad01g02853	43.14618108244815
Ad01g02902	42.91287386215865
Ad01g02922	50.73924731182796
Ad01g03361	47.67932489451477
Ad02g03604	45.59170202734559
Ad02g04195	42.12538226299694
Ad02g04206	42.621259029927764
Ad02g04228	51.86598812553011
Ad02g04235	50.95238095238095
Ad02g04346	42.7536231884058
Ad02g04545	42.82165921510184
Ad02g04630	41.248955722639934
Ad02g04641	44.89650249821556
Ad02g05697	46.560846560846564
Ad02g05822	49.528563505269
Ad02g05842	46.28836545324768
Ad02g05909	42.46804944479363
Ad02g05934	43.59903381642512
Ad02g06191	42.10264075734928
Ad02g06266	47.14975845410628
Ad02g06499	41.97530864197531
Ad02g06538	44.23120859035869
Ad02g06588	40.92827004219409
Ad03g06703	45.023148148148145
Ad03g06724	53.61635220125786
Ad03g06777	46.68911335578002
Ad03g06785	52.2248243559719
Ad03g06793	46.57455382843984
Ad03g06954	42.945736434108525
Ad03g06979	46.236559139784944
Ad03g07027	42.81842818428184
Ad03g07487	43.04245283018868
Ad03g07743	43.15217391304348
Ad03g07789	53.49794238683128
Ad03g07836	45.30054644808743
Ad03g08044	41.93061840120664
Ad03g08086	44.07843137254902
Ad03g08155	43.966547192353644
Ad03g08326	41.552119129438715
Ad03g09483	44.76190476190476
Ad03g09858	43.024494142705
Ad03g10005	45.04792332268371
Ad03g10078	42.26273959794296
Ad03g10157	58.641975308641975
Ad03g10262	44.5945945945946
Ad03g10372	43.63459669582119
Ad03g10393	46.17737003058104
Ad03g10604	43.48561759729272
Ad03g10693	46.028645833333336
Ad03g10833	40.152598950882215
Ad03g11024	43.439419318816306
Ad03g11042	51.375137513751376
Ad03g11094	41.30434782608695
Ad03g11167	45.60747663551402
Ad03g11172	42.124542124542124
Ad04g11918	48.7785657998424
Ad04g12605	41.812865497076025
Ad04g13806	45.02923976608187
Ad04g13989	42.84954811270601
Ad04g14894	41.891891891891895
Ad04g14931	46.03174603174603
Ad05g15698	47.34299516908212
Ad05g15990	58.79043600562588
Ad05g16079	45.33799533799534
Ad05g16103	40.74074074074074
Ad05g16306	53.74887082204155
Ad05g16953	45.26112185686654
Ad06g19291	40.847913862718706
Ad06g19340	43.68530020703934
Ad06g19454	42.578456318914334
Ad06g19461	51.3013013013013
Ad06g19468	46.94092827004219
Ad06g19470	44.994110718492344
Ad06g19575	51.528073916133614
Ad06g19598	44.70046082949309
Ad06g19620	40.73455759599332
Ad06g19650	42.650918635170605
Ad06g19678	43.608124253285546
Ad06g19682	56.56836461126005
Ad06g19699	41.44805876180483
Ad06g19820	43.93305439330544
Ad06g19953	50.775193798449614
Ad06g20380	49.151027703306525
Ad06g20478	42.05607476635514
Ad06g20483	48.01762114537445
Ad06g20498	53.48189415041783
Ad06g20558	39.467849223946786
Ad06g20595	40.88397790055249
Ad06g20642	38.854166666666664
Ad06g20999	44.67120181405895
Ad06g21611	44.14044687642499
Ad06g21705	44.010416666666664
Ad06g22057	42.0389461626575
Ad06g22284	43.24922532093847
Ad07g23825	40.172320947765215
Ad07g23839	48.28767123287671
Ad07g24209	47.58771929824562
Ad07g24924	42.73504273504273
Ad07g24936	39.43569553805774
Ad07g24941	43.93939393939394
Ad07g24942	45.43859649122807
Ad07g25053	40.19349164467898
Ad07g25055	43.959899749373434
Ad07g25173	43.08411214953271
Ad07g25212	39.62635201573255
Ad07g25385	46.10673665791776
Ad08g26982	45.631608235948804
Ad08g26995	43.81422112618167
Ad08g26999	42.175210197992946
Ad08g27030	44.285714285714285
Ad08g27261	44.93891797556719
Ad09g31028	40.923213493120286
